months_as_customer,age,policy_bind_date,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,capital-gains,capital-loss,incident_date,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_cross-fit,insured_hobbies_other,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,"age_bins_(25, 45]","age_bins_(45, 64]",incident_month_of_year,incident_day_of_week,weekday,fraud_reported
415,52,2015-02-22 00:00:00,1000,973.5,0,468634,50400,0,2015-02-02 00:00:00,15,2,1,3,51090,7860,7860,35370,2003,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0
255,45,1990-10-13 00:00:00,500,1192.27,0,600184,0,-40200,2015-01-04 00:00:00,16,1,2,0,67320,12240,12240,42840,2006,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,0,0
143,31,2014-07-05 00:00:00,500,1163.83,0,604874,37700,0,2015-02-21 00:00:00,21,4,2,0,76120,6920,13840,55360,1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0
130,28,1991-11-25 00:00:00,1000,1003.15,0,462377,0,-38500,2015-01-23 00:00:00,21,2,2,1,85020,13080,13080,58860,2010,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,1,0
242,41,1990-10-02 00:00:00,2000,1153.54,6000000,619657,0,-57000,2015-02-12 00:00:00,3,3,0,1,68090,12380,12380,43330,2009,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,1,0
96,27,2009-02-17 00:00:00,1000,1631.1,0,437323,0,0,2015-01-23 00:00:00,4,1,1,2,6030,670,670,4690,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,1,0
180,35,2005-07-17 00:00:00,1000,1252.48,0,432148,0,-55800,2015-02-10 00:00:00,17,1,1,3,5100,1020,510,3570,2000,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
150,30,1994-03-12 00:00:00,1000,1677.26,0,439690,40100,0,2015-01-10 00:00:00,7,1,1,3,4590,510,510,3570,2013,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,0,0
463,59,1994-08-03 00:00:00,1000,979.73,0,601848,51700,0,2015-02-12 00:00:00,14,2,1,2,72400,7240,14480,50680,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1
472,64,2012-08-25 00:00:00,500,989.24,0,615821,0,0,2015-02-21 00:00:00,13,1,2,3,70900,14180,7090,49630,2002,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,0,0
43,43,1997-11-07 00:00:00,500,1320.39,0,604861,0,0,2015-01-19 00:00:00,16,1,2,1,79970,7270,21810,50890,1996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
152,30,2009-11-17 00:00:00,500,1448.54,0,618682,58600,0,2015-02-11 00:00:00,9,1,1,1,84590,7690,7690,69210,2000,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,1
3,29,1992-11-27 00:00:00,500,995.7,5000000,615446,0,0,2015-02-02 00:00:00,3,1,2,1,5000,500,1000,3500,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1
239,38,1990-08-25 00:00:00,1000,1276.73,5000000,610246,0,0,2015-02-19 00:00:00,12,3,1,3,61920,6880,6880,48160,2003,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1,0
98,31,1990-02-01 00:00:00,500,671.92,0,468300,0,-26400,2015-01-24 00:00:00,3,1,2,0,64080,7120,7120,49840,1997,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,0,0
16,35,1990-11-27 00:00:00,1000,1358.03,0,612660,59300,-31400,2015-02-17 00:00:00,0,1,2,1,55000,10000,10000,35000,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1
246,44,1995-03-08 00:00:00,1000,1397.0,0,614521,0,0,2015-01-03 00:00:00,6,1,1,0,61740,6860,6860,48020,1997,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0
110,27,2009-08-03 00:00:00,1000,1664.66,0,465921,0,-66200,2015-02-05 00:00:00,3,1,0,3,57500,5750,5750,46000,2010,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0
236,39,1996-11-03 00:00:00,1000,1151.39,4000000,604555,0,-63900,2015-01-01 00:00:00,17,1,0,0,8700,870,1740,6090,2003,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0
267,46,2004-08-09 00:00:00,2000,1546.01,0,616276,0,0,2015-01-06 00:00:00,4,4,2,1,77100,15420,7710,53970,1996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
463,57,1991-07-20 00:00:00,500,1063.67,0,463356,0,0,2015-02-03 00:00:00,14,1,2,0,59400,6600,6600,46200,1995,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
303,46,2005-01-14 00:00:00,1000,709.14,0,450184,0,0,2015-02-12 00:00:00,3,3,1,0,54890,9980,4990,39920,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,0
137,30,2011-12-16 00:00:00,500,1039.55,0,466393,55600,-59700,2015-02-16 00:00:00,4,3,2,1,74030,6730,13460,53840,2005,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
56,42,1996-07-07 00:00:00,500,1339.39,0,471786,0,0,2015-02-25 00:00:00,13,1,1,2,61490,11180,11180,39130,1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0
75,27,1992-08-05 00:00:00,1000,1202.75,0,602289,57900,-90100,2015-01-21 00:00:00,23,3,0,2,79560,6630,13260,59670,2003,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0
131,33,1990-10-09 00:00:00,2000,1081.17,0,445120,0,-65200,2015-01-28 00:00:00,3,1,0,1,4900,490,490,3920,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0
153,34,1994-02-27 00:00:00,500,991.39,0,449260,45600,-61400,2015-02-27 00:00:00,0,3,1,0,77770,14140,14140,49490,2000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,4,1,0
255,43,2007-05-06 00:00:00,500,984.02,0,472724,75800,0,2015-02-10 00:00:00,14,2,2,2,74700,7470,14940,52290,2007,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,1
103,26,2014-04-21 00:00:00,500,1354.83,0,475173,66300,0,2015-01-18 00:00:00,14,2,2,2,40600,4060,4060,32480,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,0,0
97,28,2010-02-11 00:00:00,1000,830.31,0,443854,0,-32600,2015-01-13 00:00:00,22,1,1,0,45270,10060,10060,25150,2006,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
438,57,1991-10-05 00:00:00,500,1119.29,0,616164,0,0,2015-01-15 00:00:00,14,1,0,0,40700,4070,4070,32560,2000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1
27,28,1992-07-23 00:00:00,1000,1074.47,0,465201,0,0,2015-02-13 00:00:00,4,1,2,0,3200,400,400,2400,2012,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,1,0
127,31,2002-07-09 00:00:00,500,1255.02,0,462250,58200,0,2015-01-13 00:00:00,10,1,1,0,6160,560,1120,4480,1996,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
422,60,2010-11-14 00:00:00,1000,1555.52,0,436408,43600,-67800,2015-02-14 00:00:00,11,1,1,1,85250,15500,7750,62000,1999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,0,0
228,40,1997-03-01 00:00:00,500,1450.98,0,478609,43700,0,2015-01-18 00:00:00,20,1,0,2,6050,1100,1100,3850,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,0,0
239,39,1990-08-18 00:00:00,2000,625.08,0,437156,44200,-37000,2015-01-03 00:00:00,10,1,2,3,87890,15980,7990,63920,2014,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1
330,47,2014-05-28 00:00:00,2000,1133.27,0,432218,0,-56400,2015-03-01 00:00:00,20,2,0,2,60500,11000,5500,44000,1999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,6,0,1
128,35,2004-07-22 00:00:00,500,1366.6,0,620493,0,0,2015-01-01 00:00:00,10,3,2,1,88220,16040,16040,56140,2008,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0
147,37,2009-08-02 00:00:00,1000,1439.9,6000000,475391,0,-48400,2015-01-29 00:00:00,2,2,1,2,53680,9760,4880,39040,2004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0
287,45,2007-07-05 00:00:00,1000,1230.69,0,440720,0,-54600,2015-01-10 00:00:00,19,1,0,2,53800,5380,5380,43040,2006,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0
142,29,2010-01-24 00:00:00,2000,1307.68,0,606942,0,-48500,2015-01-29 00:00:00,10,1,1,2,54360,4530,9060,40770,1995,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,1
162,35,2000-05-15 00:00:00,2000,1124.69,0,446971,0,0,2015-02-20 00:00:00,14,1,0,3,54340,9880,4940,39520,2001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,0
292,45,1991-02-05 00:00:00,1000,1358.91,0,451470,0,0,2015-01-09 00:00:00,4,1,0,2,7370,670,1340,5360,1997,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,0
34,34,1992-03-19 00:00:00,500,1295.87,0,438529,0,0,2015-01-13 00:00:00,4,3,1,0,50800,5080,5080,40640,1997,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
290,48,2013-04-24 00:00:00,500,1161.03,5000000,469742,45300,0,2015-02-13 00:00:00,20,2,1,1,41520,5190,5190,31140,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,1,0
182,38,2009-04-10 00:00:00,2000,1441.06,0,435534,53800,-78300,2015-01-08 00:00:00,18,1,2,3,89650,8150,16300,65200,2005,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0
362,55,2008-12-01 00:00:00,1000,1097.99,0,442239,44400,-71500,2015-02-17 00:00:00,0,3,0,3,39690,0,0,39690,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0
143,32,2000-07-05 00:00:00,1000,1464.42,0,468986,79900,0,2015-01-15 00:00:00,1,1,2,0,62260,5660,5660,50940,1995,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0
183,38,2014-06-11 00:00:00,500,1543.68,0,606988,20200,0,2015-01-24 00:00:00,17,1,0,1,51920,9440,4720,37760,2001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1
169,36,1998-12-11 00:00:00,500,1616.26,0,617804,50700,-57600,2015-02-09 00:00:00,0,3,2,3,77440,14080,7040,56320,2004,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
235,40,1995-10-09 00:00:00,500,1398.94,0,613399,0,0,2015-01-24 00:00:00,11,1,1,2,68300,6830,13660,47810,2003,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,0,0
112,32,1999-12-21 00:00:00,1000,1238.92,0,453400,57800,-53700,2015-02-11 00:00:00,4,1,0,2,5060,460,920,3680,2012,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,0
16,32,2002-07-28 00:00:00,1000,968.46,0,615767,50800,-66200,2015-01-27 00:00:00,0,3,0,2,59400,6600,13200,39600,1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
356,54,2008-02-10 00:00:00,500,912.3,0,461383,58500,-44000,2015-01-10 00:00:00,23,3,2,1,68750,12500,12500,43750,2007,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1
2,20,2003-03-09 00:00:00,1000,1189.98,4000000,613327,0,-54700,2015-02-01 00:00:00,22,1,1,3,48360,4030,8060,36270,2000,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
198,34,2003-05-29 00:00:00,1000,1576.41,0,614941,0,-55100,2015-02-25 00:00:00,18,1,1,1,95000,9500,9500,76000,2001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0
